"year","month","noa1","ts","time","noa2"
1973,1,1.373,1973.04,"1973-1-15 00:00:00",1
1973,12,-1.654,1973.96,"1973-12-15 00:00:00",-2
1973,2,1.217,1973.12,"1973-2-15 00:00:00",1
1973,3,1.037,1973.21,"1973-3-15 00:00:00",1
1973,4,-2.606,1973.29,"1973-4-15 00:00:00",-3
1973,5,0.372,1973.38,"1973-5-15 00:00:00",0
1973,6,0.83,1973.46,"1973-6-15 00:00:00",1
1973,7,-1.853,1973.54,"1973-7-15 00:00:00",-2
1973,8,2.32,1973.62,"1973-8-15 00:00:00",2
1973,9,-0.793,1973.71,"1973-9-15 00:00:00",-1
1974,10,-1.44,1974.79,"1974-10-15 00:00:00",-1
1974,11,1.27,1974.88,"1974-11-15 00:00:00",1
1974,1,3.749,1974.04,"1974-1-15 00:00:00",4
1974,12,3.061,1974.96,"1974-12-15 00:00:00",3
1974,2,0.683,1974.12,"1974-2-15 00:00:00",1
1974,3,-0.812,1974.21,"1974-3-15 00:00:00",-1
1974,4,-2.297,1974.29,"1974-4-15 00:00:00",-2
1974,5,-0.009,1974.38,"1974-5-15 00:00:00",0
1974,6,-0.144,1974.46,"1974-6-15 00:00:00",0
1974,7,2.074,1974.54,"1974-7-15 00:00:00",2
1974,8,0.888,1974.62,"1974-8-15 00:00:00",1
1974,9,0.115,1974.71,"1974-9-15 00:00:00",0
1975,10,0.395,1975.79,"1975-10-15 00:00:00",0
1975,11,0.86,1975.88,"1975-11-15 00:00:00",1
1975,1,2.431,1975.04,"1975-1-15 00:00:00",2
1975,12,-1.572,1975.96,"1975-12-15 00:00:00",-2
1975,2,0.397,1975.12,"1975-2-15 00:00:00",0
1975,3,-1.256,1975.21,"1975-3-15 00:00:00",-1
1975,4,-0.845,1975.29,"1975-4-15 00:00:00",-1
1975,5,-2.423,1975.38,"1975-5-15 00:00:00",-2
1975,6,0.18,1975.46,"1975-6-15 00:00:00",0
1975,7,0.631,1975.54,"1975-7-15 00:00:00",1
1975,8,0.081,1975.62,"1975-8-15 00:00:00",0
1975,9,1.749,1975.71,"1975-9-15 00:00:00",2
1976,10,-0.635,1976.79,"1976-10-15 00:00:00",-1
1976,11,1.501,1976.88,"1976-11-15 00:00:00",2
1976,1,0.752,1976.04,"1976-1-15 00:00:00",1
1976,12,-3.629,1976.96,"1976-12-15 00:00:00",-4
1976,2,1.295,1976.12,"1976-2-15 00:00:00",1
1976,3,1.875,1976.21,"1976-3-15 00:00:00",2
1976,4,-1.531,1976.29,"1976-4-15 00:00:00",-2
1976,5,1.199,1976.38,"1976-5-15 00:00:00",1
1976,6,1.764,1976.46,"1976-6-15 00:00:00",2
1976,7,-0.573,1976.54,"1976-7-15 00:00:00",-1
1976,8,0.624,1976.62,"1976-8-15 00:00:00",1
1976,9,-3.464,1976.71,"1976-9-15 00:00:00",-3
1977,10,0.451,1977.79,"1977-10-15 00:00:00",0
1977,11,0.374,1977.88,"1977-11-15 00:00:00",0
1977,1,-2.36,1977.04,"1977-1-15 00:00:00",-2
1977,12,-0.251,1977.96,"1977-12-15 00:00:00",0
1977,2,0.278,1977.12,"1977-2-15 00:00:00",0
1977,3,1.326,1977.21,"1977-3-15 00:00:00",1
1977,4,1.073,1977.29,"1977-4-15 00:00:00",1
1977,5,-1.618,1977.38,"1977-5-15 00:00:00",-2
1977,6,-0.887,1977.46,"1977-6-15 00:00:00",-1
1977,7,-1.138,1977.54,"1977-7-15 00:00:00",-1
1977,8,-1.422,1977.62,"1977-8-15 00:00:00",-1
1977,9,1.64,1977.71,"1977-9-15 00:00:00",2
1978,10,0.019,1978.79,"1978-10-15 00:00:00",0
1978,11,3.909,1978.88,"1978-11-15 00:00:00",4
1978,1,0.455,1978.04,"1978-1-15 00:00:00",0
1978,12,-2.078,1978.96,"1978-12-15 00:00:00",-2
1978,2,-1.992,1978.12,"1978-2-15 00:00:00",-2
1978,3,3.098,1978.21,"1978-3-15 00:00:00",3
1978,4,-3.12,1978.29,"1978-4-15 00:00:00",-3
1978,5,0.371,1978.38,"1978-5-15 00:00:00",0
1978,6,0.145,1978.46,"1978-6-15 00:00:00",0
1978,7,-0.327,1978.54,"1978-7-15 00:00:00",0
1978,8,0.046,1978.62,"1978-8-15 00:00:00",0
1978,9,1.962,1978.71,"1978-9-15 00:00:00",2
1979,10,-1.949,1979.79,"1979-10-15 00:00:00",-2
1979,11,1.952,1979.88,"1979-11-15 00:00:00",2
1979,1,-3.217,1979.04,"1979-1-15 00:00:00",-3
1979,12,2.075,1979.96,"1979-12-15 00:00:00",2
1979,2,-0.618,1979.12,"1979-2-15 00:00:00",-1
1979,3,0.544,1979.21,"1979-3-15 00:00:00",1
1979,4,-0.787,1979.29,"1979-4-15 00:00:00",-1
1979,5,0.996,1979.38,"1979-5-15 00:00:00",1
1979,6,0.446,1979.46,"1979-6-15 00:00:00",0
1979,7,2.527,1979.54,"1979-7-15 00:00:00",3
1979,8,-0.85,1979.62,"1979-8-15 00:00:00",-1
1979,9,1.124,1979.71,"1979-9-15 00:00:00",1
1980,10,-0.869,1980.79,"1980-10-15 00:00:00",-1
1980,11,-2.062,1980.88,"1980-11-15 00:00:00",-2
1980,1,-1.803,1980.04,"1980-1-15 00:00:00",-2
1980,12,1.546,1980.96,"1980-12-15 00:00:00",2
1980,2,0.703,1980.12,"1980-2-15 00:00:00",1
1980,3,-0.682,1980.21,"1980-3-15 00:00:00",-1
1980,4,0.032,1980.29,"1980-4-15 00:00:00",0
1980,5,-2.264,1980.38,"1980-5-15 00:00:00",-2
1980,6,-0.205,1980.46,"1980-6-15 00:00:00",0
1980,7,-0.907,1980.54,"1980-7-15 00:00:00",-1
1980,8,0.296,1980.62,"1980-8-15 00:00:00",0
1980,9,1.716,1980.71,"1980-9-15 00:00:00",2
1981,10,-1.058,1981.79,"1981-10-15 00:00:00",-1
1981,11,1.657,1981.88,"1981-11-15 00:00:00",2
1981,1,1.005,1981.04,"1981-1-15 00:00:00",1
1981,12,-2.199,1981.96,"1981-12-15 00:00:00",-2
1981,2,1.038,1981.12,"1981-2-15 00:00:00",1
1981,3,0.01,1981.21,"1981-3-15 00:00:00",0
1981,4,-3.036,1981.29,"1981-4-15 00:00:00",-3
1981,5,0.045,1981.38,"1981-5-15 00:00:00",0
1981,6,-1.573,1981.46,"1981-6-15 00:00:00",-2
1981,7,1.74,1981.54,"1981-7-15 00:00:00",2
1981,8,1.011,1981.62,"1981-8-15 00:00:00",1
1981,9,0.268,1981.71,"1981-9-15 00:00:00",0
1982,10,0.323,1982.79,"1982-10-15 00:00:00",0
1982,11,1.712,1982.88,"1982-11-15 00:00:00",2
1982,1,-0.718,1982.04,"1982-1-15 00:00:00",-1
1982,12,2.644,1982.96,"1982-12-15 00:00:00",3
1982,2,2.254,1982.12,"1982-2-15 00:00:00",2
1982,3,1.662,1982.21,"1982-3-15 00:00:00",2
1982,4,-0.987,1982.29,"1982-4-15 00:00:00",-1
1982,5,1.099,1982.38,"1982-5-15 00:00:00",1
1982,6,-1.86,1982.46,"1982-6-15 00:00:00",-2
1982,7,-0.653,1982.54,"1982-7-15 00:00:00",-1
1982,8,1.45,1982.62,"1982-8-15 00:00:00",1
1982,9,1.079,1982.71,"1982-9-15 00:00:00",1
1983,10,2.059,1983.79,"1983-10-15 00:00:00",2
1983,11,-2.281,1983.88,"1983-11-15 00:00:00",-2
1983,1,4.824,1983.04,"1983-1-15 00:00:00",4
1983,12,0.833,1983.96,"1983-12-15 00:00:00",1
1983,2,-1.25,1983.12,"1983-2-15 00:00:00",-1
1983,3,1.788,1983.21,"1983-3-15 00:00:00",2
1983,4,-1.008,1983.29,"1983-4-15 00:00:00",-1
1983,5,-0.568,1983.38,"1983-5-15 00:00:00",-1
1983,6,0.543,1983.46,"1983-6-15 00:00:00",1
1983,7,-0.752,1983.54,"1983-7-15 00:00:00",-1
1983,8,0.561,1983.62,"1983-8-15 00:00:00",1
1983,9,-0.651,1983.71,"1983-9-15 00:00:00",-1
1984,10,1.664,1984.79,"1984-10-15 00:00:00",2
1984,11,-1.165,1984.88,"1984-11-15 00:00:00",-1
1984,1,2.534,1984.04,"1984-1-15 00:00:00",3
1984,12,1.515,1984.96,"1984-12-15 00:00:00",2
1984,2,1.733,1984.12,"1984-2-15 00:00:00",2
1984,3,-2.123,1984.21,"1984-3-15 00:00:00",-2
1984,4,0.328,1984.29,"1984-4-15 00:00:00",0
1984,5,-2.344,1984.38,"1984-5-15 00:00:00",-2
1984,6,0.327,1984.46,"1984-6-15 00:00:00",0
1984,7,0.933,1984.54,"1984-7-15 00:00:00",1
1984,8,0.996,1984.62,"1984-8-15 00:00:00",1
1984,9,-1.314,1984.71,"1984-9-15 00:00:00",-1
1985,10,0.144,1985.79,"1985-10-15 00:00:00",0
1985,11,-2.854,1985.88,"1985-11-15 00:00:00",-3
1985,1,-2.869,1985.04,"1985-1-15 00:00:00",-3
1985,12,-0.434,1985.96,"1985-12-15 00:00:00",0
1985,2,-0.241,1985.12,"1985-2-15 00:00:00",0
1985,3,0.069,1985.21,"1985-3-15 00:00:00",0
1985,4,0.341,1985.29,"1985-4-15 00:00:00",0
1985,5,-2.129,1985.38,"1985-5-15 00:00:00",-2
1985,6,-1.076,1985.46,"1985-6-15 00:00:00",-1
1985,7,1.092,1985.54,"1985-7-15 00:00:00",1
1985,8,2.329,1985.62,"1985-8-15 00:00:00",2
1985,9,0.003,1985.71,"1985-9-15 00:00:00",0
1986,10,2.272,1986.79,"1986-10-15 00:00:00",2
1986,11,3.408,1986.88,"1986-11-15 00:00:00",3
1986,1,1.456,1986.04,"1986-1-15 00:00:00",1
1986,12,3.423,1986.96,"1986-12-15 00:00:00",3
1986,2,-4.023,1986.12,"1986-2-15 00:00:00",-4
1986,3,2.863,1986.21,"1986-3-15 00:00:00",3
1986,4,-0.935,1986.29,"1986-4-15 00:00:00",-1
1986,5,2.158,1986.38,"1986-5-15 00:00:00",2
1986,6,-1.288,1986.46,"1986-6-15 00:00:00",-1
1986,7,0.877,1986.54,"1986-7-15 00:00:00",1
1986,8,-2.207,1986.62,"1986-8-15 00:00:00",-2
1986,9,-1.336,1986.71,"1986-9-15 00:00:00",-1
1987,10,-0.799,1987.79,"1987-10-15 00:00:00",-1
1987,11,-0.667,1987.88,"1987-11-15 00:00:00",-1
1987,1,-2.116,1987.04,"1987-1-15 00:00:00",-2
1987,12,-0.805,1987.96,"1987-12-15 00:00:00",-1
1987,2,-0.237,1987.12,"1987-2-15 00:00:00",0
1987,3,0.286,1987.21,"1987-3-15 00:00:00",0
1987,4,2.593,1987.29,"1987-4-15 00:00:00",3
1987,5,-0.813,1987.38,"1987-5-15 00:00:00",-1
1987,6,-0.577,1987.46,"1987-6-15 00:00:00",-1
1987,7,-1.245,1987.54,"1987-7-15 00:00:00",-1
1987,8,-2.99,1987.62,"1987-8-15 00:00:00",-3
1987,9,1.268,1987.71,"1987-9-15 00:00:00",1
1988,10,-2.021,1988.79,"1988-10-15 00:00:00",-2
1988,11,-1.474,1988.88,"1988-11-15 00:00:00",-1
1988,1,0.528,1988.04,"1988-1-15 00:00:00",1
1988,12,1.85,1988.96,"1988-12-15 00:00:00",2
1988,2,-0.107,1988.12,"1988-2-15 00:00:00",0
1988,3,0.778,1988.21,"1988-3-15 00:00:00",1
1988,4,-2.393,1988.29,"1988-4-15 00:00:00",-2
1988,5,-1.241,1988.38,"1988-5-15 00:00:00",-1
1988,6,-2.747,1988.46,"1988-6-15 00:00:00",-3
1988,7,1.462,1988.54,"1988-7-15 00:00:00",1
1988,8,0.732,1988.62,"1988-8-15 00:00:00",1
1988,9,0.804,1988.71,"1988-9-15 00:00:00",1
1989,10,0.875,1989.79,"1989-10-15 00:00:00",1
1989,11,-2.972,1989.88,"1989-11-15 00:00:00",-3
1989,1,3.535,1989.04,"1989-1-15 00:00:00",4
1989,12,-2.232,1989.96,"1989-12-15 00:00:00",-2
1989,2,3.61,1989.12,"1989-2-15 00:00:00",4
1989,3,2.449,1989.21,"1989-3-15 00:00:00",2
1989,4,-0.478,1989.29,"1989-4-15 00:00:00",0
1989,5,1.157,1989.38,"1989-5-15 00:00:00",1
1989,6,-0.526,1989.46,"1989-6-15 00:00:00",-1
1989,7,0.576,1989.54,"1989-7-15 00:00:00",1
1989,8,1.759,1989.62,"1989-8-15 00:00:00",2
1989,9,-0.956,1989.71,"1989-9-15 00:00:00",-1
1990,10,-0.593,1990.79,"1990-10-15 00:00:00",-1
1990,11,-1.48,1990.88,"1990-11-15 00:00:00",-1
1990,1,3.499,1990.04,"1990-1-15 00:00:00",3
1990,12,0.343,1990.96,"1990-12-15 00:00:00",0
1990,2,5.112,1990.12,"1990-2-15 00:00:00",4
1990,3,3.115,1990.21,"1990-3-15 00:00:00",3
1990,4,1.77,1990.29,"1990-4-15 00:00:00",2
1990,5,-1.195,1990.38,"1990-5-15 00:00:00",-1
1990,6,0.417,1990.46,"1990-6-15 00:00:00",0
1990,7,1.43,1990.54,"1990-7-15 00:00:00",1
1990,8,3.306,1990.62,"1990-8-15 00:00:00",3
1990,9,-0.989,1990.71,"1990-9-15 00:00:00",-1
1991,10,-1.768,1991.79,"1991-10-15 00:00:00",-2
1991,11,1.676,1991.88,"1991-11-15 00:00:00",2
1991,1,1.869,1991.04,"1991-1-15 00:00:00",2
1991,12,1.236,1991.96,"1991-12-15 00:00:00",1
1991,2,-0.02,1991.12,"1991-2-15 00:00:00",0
1991,3,-1.366,1991.21,"1991-3-15 00:00:00",-1
1991,4,1.485,1991.29,"1991-4-15 00:00:00",1
1991,5,-0.041,1991.38,"1991-5-15 00:00:00",0
1991,6,-0.315,1991.46,"1991-6-15 00:00:00",0
1991,7,-0.279,1991.54,"1991-7-15 00:00:00",0
1991,8,2.706,1991.62,"1991-8-15 00:00:00",3
1991,9,-1.117,1991.71,"1991-9-15 00:00:00",-1
1992,10,-3.334,1992.79,"1992-10-15 00:00:00",-3
1992,11,4.521,1992.88,"1992-11-15 00:00:00",4
1992,1,0.645,1992.04,"1992-1-15 00:00:00",1
1992,12,0.211,1992.96,"1992-12-15 00:00:00",0
1992,2,3.184,1992.12,"1992-2-15 00:00:00",3
1992,3,1.659,1992.21,"1992-3-15 00:00:00",2
1992,4,1.318,1992.29,"1992-4-15 00:00:00",1
1992,5,0.795,1992.38,"1992-5-15 00:00:00",1
1992,6,-1.74,1992.46,"1992-6-15 00:00:00",-2
1992,7,1.044,1992.54,"1992-7-15 00:00:00",1
1992,8,3.969,1992.62,"1992-8-15 00:00:00",4
1992,9,0.993,1992.71,"1992-9-15 00:00:00",1
1993,10,-4.129,1993.79,"1993-10-15 00:00:00",-4
1993,11,0.774,1993.88,"1993-11-15 00:00:00",1
1993,1,3.909,1993.04,"1993-1-15 00:00:00",4
1993,12,2.174,1993.96,"1993-12-15 00:00:00",2
1993,2,0.111,1993.12,"1993-2-15 00:00:00",0
1993,3,1.472,1993.21,"1993-3-15 00:00:00",1
1993,4,0.831,1993.29,"1993-4-15 00:00:00",1
1993,5,-2.594,1993.38,"1993-5-15 00:00:00",-3
1993,6,0.161,1993.46,"1993-6-15 00:00:00",0
1993,7,0.635,1993.54,"1993-7-15 00:00:00",1
1993,8,0.751,1993.62,"1993-8-15 00:00:00",1
1993,9,-2.603,1993.71,"1993-9-15 00:00:00",-3
1994,10,-1.876,1994.79,"1994-10-15 00:00:00",-2
1994,11,1.682,1994.88,"1994-11-15 00:00:00",2
1994,1,1.281,1994.04,"1994-1-15 00:00:00",1
1994,12,2.856,1994.96,"1994-12-15 00:00:00",3
1994,2,0.072,1994.12,"1994-2-15 00:00:00",0
1994,3,3.676,1994.21,"1994-3-15 00:00:00",4
1994,4,1.377,1994.29,"1994-4-15 00:00:00",1
1994,5,-1.435,1994.38,"1994-5-15 00:00:00",-1
1994,6,2.985,1994.46,"1994-6-15 00:00:00",3
1994,7,-0.089,1994.54,"1994-7-15 00:00:00",0
1994,8,-1.586,1994.62,"1994-8-15 00:00:00",-2
1994,9,-2.852,1994.71,"1994-9-15 00:00:00",-3
1995,10,1.222,1995.79,"1995-10-15 00:00:00",1
1995,11,-2.729,1995.88,"1995-11-15 00:00:00",-3
1995,1,2.696,1995.04,"1995-1-15 00:00:00",3
1995,12,-3.333,1995.96,"1995-12-15 00:00:00",-3
1995,2,3.133,1995.12,"1995-2-15 00:00:00",3
1995,3,1.057,1995.21,"1995-3-15 00:00:00",1
1995,4,-1.809,1995.29,"1995-4-15 00:00:00",-2
1995,5,-0.364,1995.38,"1995-5-15 00:00:00",0
1995,6,-3.359,1995.46,"1995-6-15 00:00:00",-3
1995,7,-0.959,1995.54,"1995-7-15 00:00:00",-1
1995,8,-1.331,1995.62,"1995-8-15 00:00:00",-1
1995,9,-1.546,1995.71,"1995-9-15 00:00:00",-2
1996,10,-0.068,1996.79,"1996-10-15 00:00:00",0
1996,11,-0.051,1996.88,"1996-11-15 00:00:00",0
1996,1,-3.27,1996.04,"1996-1-15 00:00:00",-3
1996,12,-4.704,1996.96,"1996-12-15 00:00:00",-4
1996,2,-0.116,1996.12,"1996-2-15 00:00:00",0
1996,3,-2.57,1996.21,"1996-3-15 00:00:00",-3
1996,4,-0.308,1996.29,"1996-4-15 00:00:00",0
1996,5,-1.497,1996.38,"1996-5-15 00:00:00",-1
1996,6,1.426,1996.46,"1996-6-15 00:00:00",1
1996,7,1.466,1996.54,"1996-7-15 00:00:00",1
1996,8,-0.191,1996.62,"1996-8-15 00:00:00",0
1996,9,-2.233,1996.71,"1996-9-15 00:00:00",-2
1997,10,-2.259,1997.79,"1997-10-15 00:00:00",-2
1997,11,-0.993,1997.88,"1997-11-15 00:00:00",-1
1997,1,-1.946,1997.04,"1997-1-15 00:00:00",-2
1997,12,-0.202,1997.96,"1997-12-15 00:00:00",0
1997,2,5.258,1997.12,"1997-2-15 00:00:00",4
1997,3,2.088,1997.21,"1997-3-15 00:00:00",2
1997,4,-0.969,1997.29,"1997-4-15 00:00:00",-1
1997,5,-1.346,1997.38,"1997-5-15 00:00:00",-1
1997,6,-4.049,1997.46,"1997-6-15 00:00:00",-4
1997,7,1.18,1997.54,"1997-7-15 00:00:00",1
1997,8,1.777,1997.62,"1997-8-15 00:00:00",2
1997,9,-0.674,1997.71,"1997-9-15 00:00:00",-1
1998,10,1.345,1998.79,"1998-10-15 00:00:00",1
1998,11,1.126,1998.88,"1998-11-15 00:00:00",1
1998,1,-0.282,1998.04,"1998-1-15 00:00:00",0
1998,12,1.947,1998.96,"1998-12-15 00:00:00",2
1998,2,2.437,1998.12,"1998-2-15 00:00:00",2
1998,3,1.241,1998.21,"1998-3-15 00:00:00",1
1998,4,-0.388,1998.29,"1998-4-15 00:00:00",0
1998,5,-1.264,1998.38,"1998-5-15 00:00:00",-1
1998,6,-0.846,1998.46,"1998-6-15 00:00:00",-1
1998,7,-0.573,1998.54,"1998-7-15 00:00:00",-1
1998,8,1.797,1998.62,"1998-8-15 00:00:00",2
1998,9,-3.479,1998.71,"1998-9-15 00:00:00",-3
1999,10,-0.691,1999.79,"1999-10-15 00:00:00",-1
1999,11,0.3,1999.88,"1999-11-15 00:00:00",0
1999,1,0.902,1999.04,"1999-1-15 00:00:00",1
1999,12,2.128,1999.96,"1999-12-15 00:00:00",2
1999,2,1.799,1999.12,"1999-2-15 00:00:00",2
1999,3,-0.725,1999.21,"1999-3-15 00:00:00",-1
1999,4,0.429,1999.29,"1999-4-15 00:00:00",0
1999,5,1.028,1999.38,"1999-5-15 00:00:00",1
1999,6,1.385,1999.46,"1999-6-15 00:00:00",1
1999,7,-1.845,1999.54,"1999-7-15 00:00:00",-2
1999,8,-3.671,1999.62,"1999-8-15 00:00:00",-4
1999,9,-0.512,1999.71,"1999-9-15 00:00:00",-1
2000,10,1.37,2000.79,"2000-10-15 00:00:00",1
2000,11,-0.236,2000.88,"2000-11-15 00:00:00",0
2000,1,0.345,2000.04,"2000-1-15 00:00:00",0
2000,12,-1.413,2000.96,"2000-12-15 00:00:00",-1
2000,2,4.374,2000.12,"2000-2-15 00:00:00",4
2000,3,0.536,2000.21,"2000-3-15 00:00:00",1
2000,4,-3.343,2000.29,"2000-4-15 00:00:00",-3
2000,5,0.312,2000.38,"2000-5-15 00:00:00",0
2000,6,0.893,2000.46,"2000-6-15 00:00:00",1
2000,7,-2.986,2000.54,"2000-7-15 00:00:00",-3
2000,8,0.782,2000.62,"2000-8-15 00:00:00",1
2000,9,-1.098,2000.71,"2000-9-15 00:00:00",-1
2001,10,0.876,2001.79,"2001-10-15 00:00:00",1
2001,11,0.009,2001.88,"2001-11-15 00:00:00",0
2001,1,0.019,2001.04,"2001-1-15 00:00:00",0
2001,12,-2.25,2001.96,"2001-12-15 00:00:00",-2
2001,2,0.068,2001.12,"2001-2-15 00:00:00",0
2001,3,-0.681,2001.21,"2001-3-15 00:00:00",-1
2001,4,1.244,2001.29,"2001-4-15 00:00:00",1
2001,5,-0.095,2001.38,"2001-5-15 00:00:00",0
2001,6,-1.329,2001.46,"2001-6-15 00:00:00",-1
2001,7,-1.122,2001.54,"2001-7-15 00:00:00",-1
2001,8,1.638,2001.62,"2001-8-15 00:00:00",2
2001,9,-3.835,2001.71,"2001-9-15 00:00:00",-4
2002,10,-1.502,2002.79,"2002-10-15 00:00:00",-2
2002,11,-0.274,2002.88,"2002-11-15 00:00:00",0
2002,1,2.313,2002.04,"2002-1-15 00:00:00",2
2002,12,-0.984,2002.96,"2002-12-15 00:00:00",-1
2002,2,3.006,2002.12,"2002-2-15 00:00:00",3
2002,3,0.09,2002.21,"2002-3-15 00:00:00",0
2002,4,0.905,2002.29,"2002-4-15 00:00:00",1
2002,5,-0.052,2002.38,"2002-5-15 00:00:00",0
2002,6,0.898,2002.46,"2002-6-15 00:00:00",1
2002,7,-0.709,2002.54,"2002-7-15 00:00:00",-1
2002,8,-0.61,2002.62,"2002-8-15 00:00:00",-1
2002,9,-3.579,2002.71,"2002-9-15 00:00:00",-4
2003,10,-3.681,2003.79,"2003-10-15 00:00:00",-4
2003,11,0.313,2003.88,"2003-11-15 00:00:00",0
2003,1,0.15,2003.04,"2003-1-15 00:00:00",0
2003,12,-0.851,2003.96,"2003-12-15 00:00:00",-1
2003,2,1.339,2003.12,"2003-2-15 00:00:00",1
2003,3,1.077,2003.21,"2003-3-15 00:00:00",1
2003,4,-1.741,2003.29,"2003-4-15 00:00:00",-2
2003,5,1.166,2003.38,"2003-5-15 00:00:00",1
2003,6,-0.855,2003.46,"2003-6-15 00:00:00",-1
2003,7,0.086,2003.54,"2003-7-15 00:00:00",0
2003,8,-0.987,2003.62,"2003-8-15 00:00:00",-1
2003,9,0.349,2003.71,"2003-9-15 00:00:00",0
2004,10,-2.178,2004.79,"2004-10-15 00:00:00",-2
2004,11,-0.545,2004.88,"2004-11-15 00:00:00",-1
2004,1,0.197,2004.04,"2004-1-15 00:00:00",0
2004,12,1.27,2004.96,"2004-12-15 00:00:00",1
2004,2,-1.233,2004.12,"2004-2-15 00:00:00",-1
2004,3,1.07,2004.21,"2004-3-15 00:00:00",1
2004,4,1.081,2004.29,"2004-4-15 00:00:00",1
2004,5,-0.667,2004.38,"2004-5-15 00:00:00",-1
2004,6,-0.385,2004.46,"2004-6-15 00:00:00",0
2004,7,-0.295,2004.54,"2004-7-15 00:00:00",0
2004,8,-0.757,2004.62,"2004-8-15 00:00:00",-1
2004,9,2.509,2004.71,"2004-9-15 00:00:00",3
2005,10,-0.454,2005.79,"2005-10-15 00:00:00",0
2005,11,-1.014,2005.88,"2005-11-15 00:00:00",-1
2005,1,1.824,2005.04,"2005-1-15 00:00:00",2
2005,12,-0.814,2005.96,"2005-12-15 00:00:00",-1
2005,2,-2.246,2005.12,"2005-2-15 00:00:00",-2
2005,3,-1.294,2005.21,"2005-3-15 00:00:00",-1
2005,4,0.712,2005.29,"2005-4-15 00:00:00",1
2005,5,-0.13,2005.38,"2005-5-15 00:00:00",0
2005,6,-1.005,2005.46,"2005-6-15 00:00:00",-1
2005,7,-0.084,2005.54,"2005-7-15 00:00:00",0
2005,8,0.938,2005.62,"2005-8-15 00:00:00",1
2005,9,0.501,2005.71,"2005-9-15 00:00:00",1
2006,10,-1.972,2006.79,"2006-10-15 00:00:00",-2
2006,11,2.004,2006.88,"2006-11-15 00:00:00",2
2006,1,-0.1,2006.04,"2006-1-15 00:00:00",0
2006,12,3.031,2006.96,"2006-12-15 00:00:00",3
2006,2,-1.239,2006.12,"2006-2-15 00:00:00",-1
2006,3,-1.118,2006.21,"2006-3-15 00:00:00",-1
2006,4,0.572,2006.29,"2006-4-15 00:00:00",1
2006,5,-0.221,2006.38,"2006-5-15 00:00:00",0
2006,6,-0.414,2006.46,"2006-6-15 00:00:00",0
2006,7,0.83,2006.54,"2006-7-15 00:00:00",1
2006,8,-2.47,2006.62,"2006-8-15 00:00:00",-2
2006,9,-1.022,2006.71,"2006-9-15 00:00:00",-1
2007,10,-0.024,2007.79,"2007-10-15 00:00:00",0
2007,11,-1.668,2007.88,"2007-11-15 00:00:00",-2
2007,1,1.763,2007.04,"2007-1-15 00:00:00",2
2007,12,1.358,2007.96,"2007-12-15 00:00:00",1
2007,2,0.42,2007.12,"2007-2-15 00:00:00",0
2007,3,2.029,2007.21,"2007-3-15 00:00:00",2
2007,4,-0.099,2007.29,"2007-4-15 00:00:00",0
2007,5,0.623,2007.38,"2007-5-15 00:00:00",1
2007,6,-3.339,2007.46,"2007-6-15 00:00:00",-3
2007,7,-1.054,2007.54,"2007-7-15 00:00:00",-1
2007,8,-3.406,2007.62,"2007-8-15 00:00:00",-3
2007,9,-1.181,2007.71,"2007-9-15 00:00:00",-1
2008,10,0.009,2008.79,"2008-10-15 00:00:00",0
2008,11,-1.296,2008.88,"2008-11-15 00:00:00",-1
2008,1,1.85,2008.04,"2008-1-15 00:00:00",2
2008,12,-0.577,2008.96,"2008-12-15 00:00:00",-1
2008,2,1.79,2008.12,"2008-2-15 00:00:00",2
2008,3,0.372,2008.21,"2008-3-15 00:00:00",0
2008,4,-2.022,2008.29,"2008-4-15 00:00:00",-2
2008,5,-3.258,2008.38,"2008-5-15 00:00:00",-3
2008,6,-1.62,2008.46,"2008-6-15 00:00:00",-2
2008,7,-1.134,2008.54,"2008-7-15 00:00:00",-1
2008,8,-0.208,2008.62,"2008-8-15 00:00:00",0
2008,9,-2.067,2008.71,"2008-9-15 00:00:00",-2
2009,10,-1.53,2009.79,"2009-10-15 00:00:00",-2
2009,11,1.684,2009.88,"2009-11-15 00:00:00",2
2009,1,0.597,2009.04,"2009-1-15 00:00:00",1
2009,12,-3.73,2009.96,"2009-12-15 00:00:00",-4
2009,2,-1.428,2009.12,"2009-2-15 00:00:00",-1
2009,3,0.151,2009.21,"2009-3-15 00:00:00",0
2009,4,1.736,2009.29,"2009-4-15 00:00:00",2
2009,5,1.517,2009.38,"2009-5-15 00:00:00",2
2009,6,-3.051,2009.46,"2009-6-15 00:00:00",-3
2009,7,-0.919,2009.54,"2009-7-15 00:00:00",-1
2009,8,1.065,2009.62,"2009-8-15 00:00:00",1
2009,9,-0.634,2009.71,"2009-9-15 00:00:00",-1
2010,10,-2.411,2010.79,"2010-10-15 00:00:00",-2
2010,11,-3.344,2010.88,"2010-11-15 00:00:00",-3
2010,1,-2.379,2010.04,"2010-1-15 00:00:00",-2
2010,12,-4.605,2010.96,"2010-12-15 00:00:00",-4
2010,2,-3.924,2010.12,"2010-2-15 00:00:00",-4
2010,3,-0.801,2010.21,"2010-3-15 00:00:00",-1
2010,4,-1.03,2010.29,"2010-4-15 00:00:00",-1
2010,5,-1.658,2010.38,"2010-5-15 00:00:00",-2
2010,6,-3.653,2010.46,"2010-6-15 00:00:00",-4
2010,7,0.062,2010.54,"2010-7-15 00:00:00",0
